,Unnamed: 0,CIF filename,fitness
195,,9b20c006b40a4bcc80a89fc8e9b94734,
196,,bd3265563a714b3798b0e2a6e777b5f5,
197,,6e5da65320ab46118ca11398cd4e6830,
198,,7302e7f11e3f4076963c0cd9de917c5e,
199,,410d5d7f8f8c48aeabe2f08cde4f0ed7,
200,,a28959c088784e85b9f35e849a9afd77,
201,,33b2596b5e2d4dad8eb311a8f8b38647,
202,,29f7b3779aaf4fa2a7a829b00882ebfe,
203,,cefa3253ccb04d0592f9347cefe719d9,
204,,0745a9997282463cb8b99f4ea0b25f24,
205,,9e1cd0b63dd04521928b7ce5bbbd59c4,
206,,6c1369d8b6bf4cc98f2c462a43b7ad6c,
207,,efe0d5a9d6bf435d96e36206afb542c5,
208,,477732f9d5954d98a6486c819d04f405,
209,,3aa4f7d492134a4a9e116bb874055f18,
210,,7df6f54e77d5417fbd6df54f295ff655,
211,,79da28d01919466dbd240093abb51991,
212,,5900e371f8f0471995f5e6509cbdd37f,
213,,b3245fe74620468293f7d1e775788cfa,
214,,1dd5507bc66642669b6239a00ab4c166,
215,,bf63fea4f6724dd4bc800256a5677ef5,
216,,aaf368ddc31841f4b3107899bca44b89,
217,,abfdcda3761f4b48a70c7fd7823d7c57,
218,,fedc833e81c549b1a69c222fb51a8e10,
219,,6f8d0984076942b9a4f9ba4a8f62d72d,
220,,b9bb8057a80d4ad3aeb88c714a135db0,
221,,37502feead784f0a9aa9a7d06d400a17,
222,,6b445e234ea3472db7bc97c2b964ed94,
223,,886bb082daba44c1a8e13c6f2a2d1f49,
224,,0ba795b6e52740c29d28f807dbf014bd,
225,,00cbed49e39f4a6191e1e155ed10445e,
226,,da1f037e07aa4d489824df79b819c89c,
227,,87cb85d2d45043e789e09274e4cd4ce3,
228,,4a265877d9b847628babc5bf725c26c8,
229,,9c3cce2520b94e8a8c07725cceecbf9b,
230,,4a7d2fc228ec4445ab1e63a0ffecfcca,
231,,6bf8362d500d49bf831408017252b309,
232,,ad654dc6b6454dde8edebc6a8224ca48,
233,,499461264cda4a78a2f9d9da4b189f90,
234,,fe0a8287584d44d19877ac496906df0b,
235,,ec3eda72be3640cda9f5873828b0ec65,
236,,c51fe76de6df45418ba2825641c6be25,
237,,772a8abf22f34278af9f7b9f7f9dc932,
238,,deae4fe24332437c9352aed52df0dec1,
239,,0b43b2913d1a4863a3298865f3aa6c70,
240,,834c7923bd2e450f9dfa311eeffb97d5,
241,,f7bf79532d054d4689931f3bc1e5c445,
242,,12374b43bc51418c8e7ebfc2f7269dc4,
243,,02e959a4b22f45ac8cd3cf88eeceaac2,
244,,c2d830ee7cd442ca97c3a6c70bec88cf,
245,,996daeec63e74f2d8ab483af686b0105,
246,,b7fc38d4416646b69032e5d788e3db5b,
247,,cc7abc4a622d4bf3818c26fa0c02cb3a,
248,,a617eddc946c460cbc1eba85031dc2a6,
249,,2c03558653944fd08aa1fb2db5a5f2b0,
250,,a0f082bf55b54de591a0f30fdcfb1057,
251,,089dc9b32aff430eb1eb402abe570943,
252,,28cb737c327e4b54a58611de8620b457,
253,,71227afdc77b479b92cb127075735017,
254,,0a23e52f58b84f5e8e01512ea25e1d37,
255,,e81e803beada48a8b01af6bb22d2e6a9,
256,,237c248dc36a4d90a5a23e0f5693061f,
257,,5172c36a383942ff9d55860f289bcbc1,
258,,674ee4f11a9844aeb9d46fdc3e955170,
259,,7f0ae10722604b70a4cbabdbf82fd56b,
260,,391015270090405ea4ebb96093ef496f,
261,,a195dadb170943feb39cadb260d4f8af,
262,,55a20ea7e29e4322ae108c04a79d7879,
263,,6364890782734b2d91a2880bcc14fd81,
264,,7e95f754c54a436aa294e9a2cd80bf78,
265,,415f5c02a28d48f0a7f63c99a130215b,
266,,908eee5659a3435bb641f12bacaca74f,
267,,c52557a83dac4611a53266d6ea4df364,
268,,8f7a1c5a9f284fbe85f2a7bca8755fb6,
269,,366498ba29e643cd89c102bf1afb1766,
270,,57184ceb282a4785aa3f99a7f793a1f0,
271,,11bf3bdd8657442e98eb424a090e1a56,
272,,13d5d11fb5e94dc78a19139e0286c35e,
273,,766a41ab549e4897aba4b9539187f5cb,
274,,1f8197c068e644a8aad4009edeaa5df2,
275,,14d568204410475c8c049c5cdb79d454,
276,,2fdd5f88dd7947cc91743ee592100c96,
277,,25374d85847b49e48cd66ab77018a623,
278,,0ce03c3cc73b442cb505b753097ae8b9,
279,,850319cae3e94096a09c82f698a4d47d,
280,,aa1cfd3b6f3c4a3db9f78dadfe681891,
281,,3a50366784b24b8db984926cbe160d25,
282,,15925525ca9846f1bed7cb619418c444,
283,,cf53e8c476a24e7f88c51ed86557dd27,
284,,b6084cc5b867460e9f025f376f568b74,
285,,27bd32233d8e43378a99a5c7084b7650,
286,,bc96de058d4947b7a7eb48e849384cdf,
287,,3e6e210a9d9e4a918c35c51b7ffa4d4f,
288,,eaf78bd5f4944278a93c5f4ee3c946b8,
289,,30cbee9b8c524ab18ca618a87f0aa760,
290,,f24f75a895d044b1b5a9d29e86419b10,
291,,bdb2c6b693274b19ae679522907f8848,
292,,5e03b6bd30254d658fb37738aa731ffd,
293,,9bf39289bb1945ecb540d40e2aa2c6a0,
294,,91d21eec54424e9493245e063212c608,
295,,f6fe20beaedb4e558cbd80081f9f59be,
296,,8023ea0f4ee94bb3b520c2d3fc36e2b4,
297,,8337e07db7924f9d9ff9fa76b80cb96b,
298,,97d1dc8d42114dea8d3237897911898f,
299,,76bbdbb0ced44a13aba3b3490ab36382,
300,,82c1fb93ad3f452a99d64c7455c9fc71,
301,,067d257a5fd246a58e89b2929f220ede,
302,,b5c5a600a9e84aa7be5a765d000fad9a,
303,,ff30a24096de4c529da8b8c308014def,
304,,e2a96ce3e67e4fca8daeda926acbc6d6,
305,,4d1d597b5c9e4f16af958f8e92c1801d,
306,,e3a2d1c54f1f4086aeca714fbfdd1102,
307,,644a3601a7804b03bc41e3b0fbf2726f,
308,,f47d381aff0b48f4834bb2433b760770,
309,,6a81346128d2412cba708ff8115a4be1,
310,,0e78671c74a04468ac720eb3905be81f,
311,,13ce26de611146528bd1a059988c753a,
312,,48e4883799204a41afeb437cfcdfd229,
313,,c87e4c158fe04e2e973622844c7db383,
314,,97d899674bfb4082af113322cf790c99,
315,,376df1a589ad42c481f361f4fb01d2fe,
316,,a067ff0f1d974af78956bfe271afad4e,
317,,72ae2e64a9e0440681ffbc9ef7686b56,
318,,c0a75fcd3d134cdbaa9999abc23de48f,
319,,123cc0e4f1cd4c81a2659cd4ce2c9628,
320,,68976149673e4784b4dfb38d81a327ea,
321,,f2fc5404ec3a4fabbe882fc13c36edbf,
322,,a86a738ddd8f4fefa9bf14135ff5020e,
323,,132c5955407349fea03d780ed6f3251d,
324,,440c77430f3f42a8a2118a75b8571551,
325,,9aca8875422748d3b6e98cf6ab224d17,
326,,e264b9e266df47c5a025ce094df14716,
327,,2c581652622c490685f7a5536d8862f1,
328,,0769a7d6a8ab432f952da932b600f07f,
329,,ea454107db624d43af3ddfcbcc88c638,
330,,913bb6e9602b439e8e8fa8680c85409d,
331,,6a5a2cf704ad4c6ba854703e92150179,
332,,68c9550df16b4215915eaaa29c0c979d,
333,,9065a0998f3c457a94a941acf7ae9550,
334,,5075efba265a4f5ab3d38cd45c9f36f3,
335,,932bda056242458eafbb5200fc2e93e9,
336,,7e0c9e0d71ff4ff9ac7be859005e5f2f,
337,,ce6d03d6a9584bc4b35b11e71e33bb11,
338,,6d78820430a545679d0ff1ced0412038,
339,,58b3ef4fe3874abaad2ef4943b94c8f2,
340,,f90b4ace9e0d4fb2afda01c5a031256a,
341,,9a9713b9b3ea42f0a8c296446a9bacb6,
342,,a2215f36a4d84df388fd38a10cee04d2,
343,,fd00026b3ddd405e92ec48db19b8b7ce,
344,,1664d0b24f1240f88058039eea562998,
345,,38ff8e65056c4deaa78280e7363091e6,
346,,af79195a668c4910b4442ea6795720f9,
347,,d4ced25583bf442d8105ed517bef8b17,
348,,d6cc61a031904263b2c633a9a5c0e2b3,
349,,3321dfd43cf1444aad729c876ab29c5f,
350,,e4bd7ee7fa9d45849207f83dbaa6c711,
351,,05f3002fd1d4428c9f4eaecbc1dbb838,
352,,dff3e954499140f5a0e3ac86217b193c,
353,,d1cd95107dab4b358625b8c4710b5de1,
354,,e7f130f4ba714ec6a2e59829943ff7b0,
355,,9895a9846928486eb782797fbe3defb2,
356,,9184e941b5744184a9c96bb5fb2708e6,
357,,2791932c728c44b0ba5328efa0596b55,
358,,baf380bb95f544a482fc99a7a487a027,
359,,62b8882e76924ca886bfa0d9ac8a34fa,
360,,ce063fea2f3e43938b730a19e90246e0,
361,,13088fd604704dd492520be05baa603e,
362,,ed75e06a76504320b01dc374ec86d209,
363,,431b198f16a245c695aedac53eecc893,
364,,4268114cb58549c5a9ea6e3f488c9bcf,
365,,03c4b328f0214c8f8cf429c64b5a5d7c,
366,,efac623c830241c881a17d600a5f881d,
367,,bc87029b91be4077aea4102355b20d1e,
368,,5dbc130efc2a4af6a1dcc845455b9de9,
369,,34c331315f48400c827d67798ec06b21,
370,,2aa0c71ac2774e39bb20c715b8118de4,
371,,47f482f89e3948538d13047b9249a358,
372,,9405c6cdfa7e4ff9963f0ba1ae91ac83,
373,,85f10d3efec248f6abc4cb9de74b3700,
374,,36d50d8c85374d01adda51644fb7364c,
375,,646fd0f547964c98aada0c29f3dd3045,
376,,4d2cc98122be46fbb762d96ca723fc78,
377,,5c2c9a7ae1e1451598161a92131d70e2,
378,,ef46f2e725f44470aa508690c5597573,
379,,2925da8c3b90493faef7cb9cb8e965cb,
380,,a643061bbc1b43c485706a9f56706351,
381,,ac87e54ffaa846eaa323f9845956afe1,
382,,e7864a3ca1c1429784f2bf02b0c66916,
383,,d358685696c2409183f98be8710568b6,
384,,be3b51f06dce4f8a84fd2f9d5a319400,
385,,7fb48d31d2784772a5127be2be7afecf,
386,,5840ec25fc564f0db217430704264ee1,
387,,3849a798813a4f7d8ebff93d27474278,
388,,5a042fc60f2b4e4a907dedde0ec347ca,
389,,d9525bcd482342e0aa8c43dad6e0ee8f,
390,,d9c89fb61c8449f2910ad166be65a22a,
391,,536f4130c6824d7390c1cac73cccb081,
392,,85c8066e9b344b72be23c995030007a1,
393,,0ca270c7c7384f1c835cec5c42694f52,
394,,9a3e041aeca446cd877adbd5ad0aaddf,
395,,cd426853990c4289b7ad01cf721d49ee,
396,,c3d00e9af3c646cdb247ffbdaa4d3b71,
397,,2dad4b22465140d1843918f17bc462d7,
398,,464434cb1f674cf48245943b39be788f,
399,,1e14d9e885ab403f978f0999d93b2e7a,
400,,363eea2c23e046219b52e18df6a8589f,
401,,a27c746ce92c4daf987ecdde6d7716df,
402,,1174e46e57ff42f79b55bace4789422f,
403,,d78a917fd5bc402ca2a1530ff970263e,
404,,c73a4f5400a441e4920a328b87be3335,
405,,7a310e53a9c84386894b4e861d813d05,
406,,579bdcb021c245ecb4dd88615609b8bd,
407,,447bcac5f6504a06b5307ddbf0ebf23c,
408,,4aa553840d2c44f1a39d39689a67e496,
409,,2ed46b9e8ada47e9837975f61315bcfe,
410,,1149f01238774c0c942c2fc69f4d015a,
411,,4af47fcec50d458d82ea5a0cf7377a44,
412,,8981f3d5e1154b519bc862635d0f99d8,
413,,da7381a4b01f4b5db76072a308b7a8a2,
414,,096ce13ebe0f42cdb5cdab8f8d208486,
415,,01a96c229e6649bd82a958654e3fb40d,
416,,21c8978c05d84f7da33ab02c0cb0f0df,
417,,a1b88379cf614d82be18b9e4a8bc2614,
418,,ef1fb709f85341b1b41b11aa2c6cf58a,
419,,cf3c40f5c1d4422ab50c5005627bc3a9,
420,,b083e9b860fc461e838952107283c2ee,
421,,d31a1dff025e4a61bec6ba4d683d49c8,
422,,57122b9dbc244b3f88af5cca259a2684,
423,,2acf5ce120fe4e8ebc560941603796b3,
424,,a8e1b35218fb43eab331b0cde6255df2,
425,,bcc5d8071da04dd6b52eb041036f9c33,
426,,36809d757aea428999ea3b199fd4b6b6,
427,,4670916785cb4139abb5b97164dc1301,
428,,62543a51efce4cfc8c8d7e942f0a6322,
429,,284cb9015ed046f5a5dac693c1a70db7,
430,,6e2ff445e6d945719d41899c2c95975d,
431,,615050c997e3490c9858eb8a33584d83,
432,,89b908501cc04741a61df369f4bf805a,
433,,b7fc779287b74990a31337715b1c093a,
434,,f11426a0ece54a6ca74aeae2e21c78da,
435,,01435c55fe9f44c5a62fd3702daf534a,
436,,b73d3976cafe40b28436fc527e0ef03c,
437,,3b733078587d40199ab7394631d27ba3,
438,,43a3b688290846e488743d5d558d0e49,
439,,4f13b988ef00478fa35ee34147ba3548,
440,,58142474c9734c30a5a676b71e0b1404,
441,,d6fe39bae1d34599950b38335b8e7058,
442,,2d2e9c9160ba46a5b55f284f0a350196,
443,,ec123dcd7bdb4dae8474810b7dc4e1e5,
444,,4c4bb27f3d9a40cdb9ac387ea99f41b2,
445,,84440b6b3e4b4287abb416eb348b451a,
446,,a8a45516e4954d7c84189e8c0c8254d9,
447,,7fb49d9f9af44aa99fbbe648ecf18f69,
448,,409d2daaae2a4030b19aafe0dce2cf20,
449,,d99b2c9943884a2a9734d74c825445c8,
450,,6876109672d24f33afa021ecda6788c3,
451,,b27a4fa8190c4b15a14823516fd794bd,
452,,71960abb41bd488ba450d309ab1a21d3,
453,,17aff775c1e6450f89b928337c587c38,
454,,8869c70d117e4d06818e7ff4ccd45030,
455,,0a294e4dfcfd4862be1b27954d6f1a33,
456,,20246625cb10496687db516c700519a8,
457,,ac3cd419a5214f7a96e733580463a73c,
458,,92cc3655958a493ba16d6f89a9dc047b,
459,,9a145e7e4f694eaeae520424d7673e78,
460,,a3436293e17e4b8fbaa316ca1185868d,
461,,77248d4c483a400abfb506f14576b1ee,
462,,df53073c3b0f4cd2b9c997bc62fbca9e,
463,,08f52d7894d4473c8e4ae010b841ffd5,
464,,a84b51cf61854f7dbfac5f67120d55ee,
465,,ec83280365914272b274c94d3e2a35c6,
466,,5673925a959a4444b818f8c27eba264e,
467,,ae46b17454c342ccaa33eae94f88afdc,
468,,f2db872bc6bf424f833751afecf2b9f4,
469,,dd28ac2ce3134dc3af27642286e285c8,
470,,9a550365c5974e90817d807261356db6,
471,,7f0d04fd07914dfaae0324a113379dfb,
472,,1196f6d9619b45b19c0b89ff229c5a24,
473,,70fe7c2de34148888e97cc996eb20212,
474,,446adc818fb14e35b6d88ed314f270c5,
475,,94418e05e3674bbb8bfe06a7eb9cd68c,
476,,fd5c9fccafae4023a61b97ff15199375,
477,,37539a8eb63f46c9a08c27b10e81d5e8,
478,,1d41eb1093734de0b9e7082308fb2979,
479,,30ee46156ebe4223887651fb487c3af8,
480,,2fe3f454ddf242a58c223ffb3dc23fe5,
481,,5e39af5bc883426ca2f1a17ef78259ac,
482,,d5997d6cc1034b88bfec98c8a9a749db,
483,,e7301bc5ad0d4a898d7eee02f2b5fe00,
484,,daf041dd64a64ab1a277f01920b17250,
485,,dcd04e8b4be8431d8766841f1ea92611,
486,,16263a403b4e424ea1a4e93895e0b257,
487,,192f336bb88645f0ba403c7ac727ed51,
488,,eefad8cd940449ae81d7c47911c38427,
489,,964beb970fd0488aa5507c045e768bfd,
490,,9f78ffc515b6439a8a05d96e119e70a1,
491,,49e1846e277d45688c44bb8ef8667ac8,
492,,7a5071e64d534721a927de8c251a2c30,
493,,693c825c7f3d43329772db97ef30c7e8,
494,,6e9f3cad6403477199af9bdd7e9568ed,
495,,c5c863cab8ef411c8d801537fc744121,
496,,5f934902854149119fc3189f5b4af963,
497,,31bbc1b27b4d4549a935f423d946a778,
498,,ccbebc89bcd9471c881777256bcd993c,
499,,be8fdb03b64b4ff6b4494ae177247df9,
500,,43529bc691be4acf9ec4287839099ad0,
501,,fe896770af2c4892a5f28157c5a94bbb,
502,,b036a21133344bcb93795b716166067a,
503,,3f4af12867124e68b8b73ae9f6269e13,
504,,e70555ed96bf4ec0be1d9613add74aea,
505,,f9e4da1b95754f43912286fa66b00617,
506,,d105778eda6f462bbbb6d1bbf329b989,
507,,d3977ccb04a943629d70fdd65b8d9c85,
508,,b37cdd25b0904783965f23e6ed82f013,
509,,b81a47a7f0074b8a91621dd8af400937,
510,,c4597077f492454691852e4818dac48b,
511,,02382c9802f84ea8b3cbbdc9d6d9861c,
512,,e2d7aba11c134074ab1f5244b1787912,
513,,f766f1435d9244188d2752a0042e29a4,
514,,60d1efdc9f4f423e8b64b45035e71823,
515,,1cb0692c1cf94250a24ce0e80574154d,
516,,18d86db42f104aa997716081afd471e5,
517,,29e01d9548ab4270919b4e794664bf0d,
518,,85d7b5daa99e44c295aef9229bc7b9dd,
519,,b0451b3f0e6f4c44ba3b4e29fc805bf1,
520,,bdc46e9a7c52412991054ee927c1d764,
